Date,Depot,Avg. Vehicles Held - Per Day PMPML,Held PPP Vehicles per day,Held Total PMPML (Own+PPP),Held Hire Vehicles Per Day,Total Vehicles Per Day,Avg.Vehicle Held Per Day PMPML,Held PPP Vehicles per day (alt),Held Total PMPML (Own+PPP) (alt),Held Hire Vehicles Per Day (alt),Held Total (PMPML+HIRE) Per Day,Avg. Vehicles On Road- PMPML Per Day (OWN),Avg. Spare Vehicles Per Day,Avg.Available Veh. On Road (PMPML),% of Spare Vehicles,Avg. Vehicles On Road - PMPML Per Day,On Road PPP Vehicles per day,On Road Total (OWN+PPP),On Road Hire Vehicles Per Day,Total Avg.Veh- On Road Per Day,Average Vehicles Off road - PMPML Per Day,PPP Vehicles Off Road per day,Off Road Total (OWN+PPP),Hire Vehicles Off Road Per Day,Total Vehicles Off Road Per Day,Avg.Workshop Vehicles Per Day,% of Workshop Vehicles,No.of Schedules Sanctioned Per Day (PMPML + PPP),Hired,Schedules Total (PMPML+HIRE) Per Day,Average No.of Schedule operated Per Day (PMPML+PPP),Hired Vehicles Per Day,Total Per Day (PMPML+HIRED),Schedules Sanctioned KMs,Eff. KMs Operated Diesel (Own),Effective Kms Operated Diesel(PPP),Total Eff;km.Diesel (Own+PPP),Effective KMs Operated CNG (Own),Effective KMs Operated CNG (PPP),Total Eff.km CNG (Own+PPP),Total Eff.km E-Bus (Own),Effe. KMs Operated Diesel+CNG+E (Own+PPP),Hired Vehicles Eff. KMs CNG,Hired Vehicles Eff. KMs - E,Total Hired Vehicle Eff. KMs,Total Eff.Km (Own+Hire),Daily Average Effective Km,Effective Km Per Bus Per day,Route Dead KMs- Diesel,Route Dead KMs- CNG,Route Dead KMs- Electric,Total Dead KMs (Diesel+CNG+E),Daily Average Dead Km - Diesel,Daily Average Dead Km - CNG,Daily Average Dead Km - Electric,Total Per Day Dead KMs (Diesel+CNG+E),Crew & Misc.KMs (PMPML) Diesel,Crew & Misc.KMs (PMPML) CNG,Crew & Misc.KMs (PMPML) E-Bus,Crew & Misc.KMs (PMPML) Total,Daily Average Crew & Misc.KMs,Gross KMs- Diesel (Own),Gross KMs- CNG (Own+PPP),Gross KMs- Electric (Own),Total Gross KMs (Diesel+CNG+E),Daily Average of Gross Km- Diesel,Daily Average of Gross Km- CNG,Daily Average of Gross Km- E,Total Daily Avg.(Diesel+CNG+E),Total Cancelled KMs,Daily average of Cancelled KMs,Passenger Earning (Sale of Ticket)(₹),Average daily earning in Rs.,Earning / passenger / day in Rs,Earning Per Vehicle Per day in Rs.,Earning per KMs in Rs.(EPK) (₹),% Load Factor on- 1. Sale of Tickets,"% Load Factor on- 2. On Total Traffic Receipts i.e. (Earning from All types of Passes, Luxury, Monthly Contract, Casual Contract etc. as per Depotwise Eff. KM)",Cost per Bus KMs in Rs. (As per Balance Sheet 2023-2024),% of Fleet Utilization(PMPML+PPP),Vehicle Utilization in KMs (Gross) (PMPML+PPP),Avg. Passenger travel per day (On Ticket Sale),Passenger Per Bus Per day,Total Amount of Fine recovered by the Traffic Sup.Staff in Rs.,Total Casual Contracts accepted,Total no.of Vehicles supplied,Total no.of Student Passes issued,Amt. recd from Student Passes (₹),One Day Passes ₹ 10 (Punyadasham),One Day Passes ₹ 40 (Sr.Citizen),One Day Passes ₹ 40 (within PMC Limit),One Day Passes ₹ 40 (within PCMC Limit),One Day Passes ₹ 50 (within Both Municipal limit),One Day Passes ₹ 120 (All Route),One Day Passes Total Daily Passes,Monthly Passes ₹ 500 (Sr.Citizens),Monthly Passes ₹ 700 (Mun.Corpn.Employees),Monthly Passes ₹ 900 (within One Mun.Corpn.),Monthly Passes ₹ 1200 (within Both Mun.Corpn.),Monthly Passes ₹ 2700 (All Route),Monthly Passes -Other Punching Passes,Total (Monthly Passes),Pune Darshan Seva,Pune Parytan,Gr.Total (Daily+Monthly) (₹),Earning per KM of Commuters Passes in Rs. (₹),No.of Accidents (PMPML) 1. Fatal,No.of Accidents (PMPML) 2. Major,No.of Accidents (PMPML) 3. Minor,No.of Accidents (PMPML) 4. Insignificants,No.of Accidents (PMPML) Total,Rate of Accidents per 1 Lakh KMs (PMPML),No.of Accidents (HIRED) 1. Fatal,No.of Accidents (HIRED) 2. Major,No.of Accidents (HIRED) 3. Minor,No.of Accidents (HIRED) 4. Insignificants,No.of Accidents (HIRED) Total,Rate of Accidents per 1 Lakh KMs (HIRED),Total no.of Breakdown (PMPML Own),"Breakdown rate per 10,000 KMs",Diesel Consumption in Litres- PMPML(Own),Diesel Consumption In litres (PPP),Total Diesel (PMPML Own+PPP),Diesel Conusmption per Day in litres- PMPML(Own+PPP),Diesel Consumption In litres per Bus per day PMPML (Own+PPP),Diesel Consumption per Day in Litres- PMPML(Own),Diesel Consumption In Litres per Bus per day PMPML (Own),CNG Consumption in Kg. (PMPML),CNG Consumption in Kg. (PPP),Total CNG (PMPML Own+PPP),CNG Consumption Per Day (PMPML + PPP),CNG Consumption in Kg per Bus per Day (PMPML+PPP),E-Bus Consumption in Units (Own),E-Bus Consumption Per Day in Units (Own),E-Bus Consumption in Units per Bus Per Day (Own),KMs per Litre of Diesel (KMPL)(Own),Kms. per litre of diesel (KMPL) PPP,KMs per Kg.of CNG (KMPG)(Own),KMs per Kg.of CNG (KMPG) PPP,Total KMPG (Own+PPP),KMs per Unit of E-Bus(KMPU)(Own),Engine Oil Consumption in Litres (Top-up Oil),Engine Oil Cons.in Litres per day (Top-up),Kilometer per Litre of Engine oil (Top-up),Consumption Eng. Oil per bus per day in Litre (Top-up),Engine Oil Consumption in Litres (Change Oil),Engine Oil Cons.in Litres per day (Change),Kilometer per Litre of Engine oil (Change),Consumption Eng. Oil per bus per day in Litre (Change),Engine Oil Consumption in Litres (Total Oil),Engine Oil Cons.in Litres per day (Total),Kilometer per Litre of Engine oil (Total),Consumption Eng. Oil per bus per day in Litre (Total),No.of New Tyres removed for retreading,Avg. KMs per New Tyres,No.of Retreaded Tyres removed for further retreading,Avg. KMs per Retreaded Tyres,Total Bus Staff ratio – Norm A) Administration - 1.00,Total Bus Staff ratio – Norm B) Traffic - 6.50,Total Bus Staff ratio – Norm C) Workshop - 1.50,Total Bus Staff ratio – Norm Total (A+B+C) - 9.00,Average Salary per Employee per day (incl. DW workers on duty) (₹),Total no.of Default Cases Reported DEO,Total no. of Passenger Complaints received (including Telephone),Total Number of Routes,Average Route Length in KMs,All Traffic Earning (₹),Average Daily Earning (₹),Earning per passenger per day (₹),Earning per KMs in Rs. (EPK) (₹),"Avg. Passenger per day on Traffic (including Ticket Sales, Commuters Passes, Student Passes, Monthly Passes & Casual Contract, Luxury Service, Mobile App etc.)","Avg Passenger per day (Passes, CC, Aaram Bus)","% of Avg Passenger per day (Passes, CC, Aaram Bus)",Avg Passenger per Bus per day on Traffic,Earning per Bus per day on Traffic Revenue (₹)
Nov 2023,N.T.Wadi,149,0,149,54,203,149,0,149,54,203,112,7,119,4.7,112,0,112,30,142,37,0,37,24,61,31,20.81,121,49,170,95,30,null,1059524,13814,0,13814,703632,0,703632,null,717446,186000,0,186000,903446,30115,212.08,0,15480,0,15480,0,516,0,516,9750,null,null,null,325,13814,728862,0,742676,460,24295,0,24756,156078,5203,28449831,948328,16.25,6678.37,31.49,43.24,60.3,0,75.17,221.03,58343,411,0,0,0,2102,1536545,4320,523080,3505360,83920,3217450,485640,7819770,331000,55300,721800,318000,13500,365715,1805315,0,0,9625085,null,0,0,0,1,1,0.13,0,0,0,0,0,0,64,0.86,2946,0,2946,98,47.14,null,null,238310,0,238310,7944,72.27,null,null,null,4.69,3.06,0,0,null,null,954,31.8,778.49,0.28,null,null,null,null,null,null,null,null,28,46579,40,31179,0.19,4.19,0.82,5.2,0,176,96,38,22.14,39669768,1322326,14.55,43.91,90884,32541,35.81,640.03,null
Nov 2023,Kothrud,138,0,138,54,192,138,0,138,54,192,86,17,103,12.32,86,0,86,50,136,52,0,52,4,56,36,26.09,102,49,151,69,50,null,811220,68386,0,68386,383824,0,383824,null,452210,292748,0,292748,744958,24832,182.59,2965,18750,0,21715,99,625,0,724,13396,null,null,null,447,72891,414430,0,487321,2430,13814,0,16244,66262,2209,22764451,758815,12.29,5579.52,30.56,44.61,63.7,0,62.32,188.88,61750,454,0,0,0,1733,1266995,0,357200,4381520,39240,2088000,67440,6933400,273000,45500,594900,262800,10800,301559,1488559,0,0,8421959,null,0,0,0,0,0,0,0,0,0,0,0,0,88,1.81,21180,0,21180,706,54.88,null,null,143828,0,143828,4794,65.55,null,null,null,3.44,2.88,0,0,null,null,761,25.37,640.37,0.29,null,null,null,null,null,null,null,null,13,73191,19,35186,0.19,4.03,0.66,4.88,0,70,75,32,19.83,32501541,1083385,12.23,43.63,88582,26832,30.29,651.34,null
Nov 2023,Katraj,143,0,143,98,241,143,0,143,98,241,81,16,97,11.19,81,0,81,89,170,62,0,62,9,71,46,32.17,100,88,188,80,89,null,1155923,77695,0,77695,435403,0,435403,null,513098,533769,0,533769,1046867,34896,205.27,4142,9179,0,13321,138,306,0,444,5730,null,null,null,191,81837,450312,0,532149,2728,15010,0,17738,109055,3635,38062225,1268741,13.81,7463.18,36.36,47.51,65.11,0,56.64,218.99,91859,540,0,0,0,2436,1780471,1830,692840,5551960,81800,3539100,292560,10160090,383500,63700,837000,368400,16200,423772,2092572,0,0,12252662,null,0,0,0,0,0,0,0,0,0,0,0,0,94,1.77,25980,0,25980,866,69.52,null,null,151025,0,151025,5034,73.45,null,null,null,3.15,2.98,0,0,null,null,579,19.3,919.08,0.24,null,null,null,null,null,null,null,null,28,42520,34,28505,0.14,3.75,0.57,4.46,0,100,96,41,18.59,52162257,1738742,13.42,49.83,129565,37707,29.1,762.15,null
Nov 2023,Hadapsar,102,0,102,75,177,99,0,99,75,174,64,19,83,19.19,64,0,64,70,134,35,0,35,5,40,15,15.15,78,68,145,64,70,null,889143,60132,0,60132,360202,0,360202,null,420334,334384,97340,431724,852058,28402,211.95,856,3734,0,4590,29,124,0,153,6645,null,null,null,222,61416,370153,0,431569,2047,12338,0,14386,37085,1236,30715077,1023836,14.9,7640.57,36.05,47.96,64.77,0,64.65,224.78,68716,513,0,0,0,1982,1449147,0,738560,3809760,225640,2152850,633480,7560290,312000,51800,681300,300000,13500,344913,1703513,0,0,9263803,null,0,0,0,0,0,0,0,0,0,0,0,0,17,0.39,15708,0,15708,524,57.49,null,null,115349,0,115349,3845,70.05,null,null,null,3.91,3.21,0,0,null,null,434,14.47,994.4,0.23,null,null,null,null,null,null,null,null,27,50320,21,29614,0.13,3.52,0.57,4.22,0,51,51,32,18.11,41482134,1382738,13.91,48.68,99406,30690,30.87,741.83,null
Nov 2023,Upper Depot,116,0,116,0,116,118,0,118,0,118,81,2,83,1.69,81,0,81,0,81,37,0,37,0,37,35,29.66,90,0,90,71,0,null,487467,33524,0,33524,404060,0,404060,null,437584,0,0,0,437584,14586,180.08,0,8742,0,8742,0,291,0,291,6480,null,null,null,216,33524,419282,0,452806,1117,13976,0,15094,49883,1663,16374015,545801,13.24,6738.28,37.42,48.42,62.57,0,68.64,186.34,41214,509,0,0,0,1018,744226,2650,393080,1821960,4520,814200,102000,3138410,160500,26600,350100,153600,8100,177134,876034,0,0,4014444,null,0,0,0,0,0,0,0,0,0,0,0,0,91,2.01,9724,0,9724,324,54.05,null,null,156036,0,156036,5201,69.35,null,null,null,3.45,2.69,0,0,null,null,490,16.33,924.09,0.2,null,null,null,null,null,null,null,null,22,51055,22,26233,0.28,4.79,0.94,6.01,0,170,30,27,25.14,21159296,705310,12.38,48.35,56975,15761,27.66,703.4,null
Nov 2023,Pune Station,0,0,0,142,142,2,0,2,142,144,1,0,1,0,1,0,1,121,122,1,0,1,21,22,0,0,10,128,138,1,121,null,897291,0,0,0,0,0,0,null,0,130573,637800,768373,768373,25612,209.94,0,0,0,0,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,128918,4297,28783708,959457,15.87,7864.4,37.46,56.86,74.88,0,50,0,60464,496,0,0,0,1788,1306819,4560,300280,2556560,116720,3154650,96000,6228770,281500,46900,613800,271200,13500,311038,1537938,0,0,7766708,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,0,0,0,0,0,null,null,null,0,0,0,0,null,null,0,0,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0.11,2.58,0,2.69,0,62,84,27,20.5,37904292,1263476,14.33,49.33,88140,27676,31.4,722.46,null
Nov 2023,Nigadi,0,0,0,165,165,6,0,6,165,171,5,0,5,0,5,0,5,146,151,1,0,1,19,20,0,0,18,149,166,5,146,null,1127376,75800,0,75800,0,0,0,null,75800,601104,421159,1022264,1098064,36602,242.4,1038,0,0,1038,35,0,0,35,4410,null,null,null,147,81248,0,0,81248,2708,0,0,2708,29313,977,37772665,1259089,15.28,8338.34,34.4,47.12,63.2,0,83.33,541.65,82404,546,0,0,0,2555,1867543,0,864680,634800,778680,6177300,296880,8752340,402000,66500,877500,386400,18900,444496,2195796,0,0,10948136,null,0,0,0,0,0,0,1,1,0,0,2,0.2,0,0,21343,0,21343,711,142.29,null,null,0,0,0,0,0,null,null,null,3.81,0,0,0,null,null,0,0,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0.2,2.63,0.02,2.85,0,56,91,36,21.01,50657627,1688588,13.85,46.13,121955,39551,32.43,807.65,null
Nov 2023,Bhosari,30,0,30,108,138,30,0,30,108,138,19,6,25,20,19,0,19,94,113,11,0,11,14,25,5,16.67,26,97,123,19,94,null,774210,6095,0,6095,99964,0,99964,null,106059,631523,0,631523,737582,24586,217.58,203,6951,0,7154,7,232,0,239,7652,null,null,null,255,6298,114567,0,120865,210,3819,0,4029,36628,1221,27768421,925614,15.23,8191.27,37.65,53.06,68.09,0,63.33,212.04,60783,538,0,0,0,1716,1254450,0,375880,298680,716080,3434300,268680,5093620,270000,44800,589500,259200,10800,298573,1472873,0,0,6566493,null,0,0,0,0,0,0,0,0,0,0,0,0,18,1.49,1307,0,1307,44,44,null,null,36341,0,36341,1211,67.26,null,null,null,4.82,3.15,0,0,null,null,188,6.27,642.9,0.33,null,null,null,null,null,null,null,null,6,75988,8,40207,0.23,2.72,0.25,3.2,0,83,53,25,22.09,35637970,1187932,13.6,48.32,87350,26567,30.41,773.01,null
Nov 2023,Pimpri,88,0,88,60,148,80,0,80,60,140,49,16,65,20,49,0,49,48,97,31,0,31,12,43,15,18.75,55,54,109,49,48,null,653456,24389,0,24389,226461,0,226461,null,250850,289240,0,289240,540090,18003,185.6,1077,19461,0,20538,36,649,0,685,5878,null,null,null,196,25466,251800,0,277266,849,8393,0,9242,113365,3779,18877965,629266,13.04,6487.28,34.95,47.51,63.84,0,61.25,188.62,48271,498,0,0,0,1257,918564,0,308480,219000,838040,2991250,100920,4457690,198000,32900,432000,190800,8100,218629,1080429,0,0,5538119,null,0,0,0,0,0,0,0,0,0,1,1,0.35,97,3.5,8178,0,8178,273,61,null,null,78972,0,78972,2632,59.16,null,null,null,3.11,3.19,0,0,null,null,573,19.1,483.88,0.39,null,null,null,null,null,null,null,null,17,78696,18,41325,0.25,3.66,0.84,4.75,0,240,40,26,18.33,25368313,845610,12.49,46.97,67725,19453,28.72,698.19,null
Nov 2023,Bhekrai Nagar,0,0,0,117,117,0,0,0,117,117,0,0,0,0,0,0,0,110,110,0,0,0,7,7,0,0,0,117,117,0,110,null,739809,0,0,0,0,0,0,null,0,0,657440,657440,657440,21915,199.22,0,0,0,0,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,82369,2746,22731955,757732,14.34,6888.47,34.58,60.53,87.43,0,0,0,52837,480,0,0,0,1530,1118148,0,348000,4346680,46560,2575900,310200,7627340,240500,39900,525600,231600,10800,266132,1314532,0,0,8941872,null,0,0,0,0,0,0,0,1,0,0,1,0.15,0,0,0,0,0,0,0,null,null,0,0,0,0,0,null,null,null,0,0,0,0,null,null,0,0,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0.09,2.54,0,2.62,0,75,69,12,28.82,32833606,1094454,14.3,49.94,76517,23680,30.95,695.61,null
Nov 2023,Shewalwadi,63,0,63,12,75,63,0,63,12,75,47,6,53,9.52,47,0,47,10,57,16,0,16,2,18,11,17.46,50,11,61,46,10,null,350082,0,0,0,258827,0,258827,null,258827,62137,0,62137,320964,10699,187.7,0,260,0,260,0,9,0,9,0,null,null,null,0,0,259087,0,259087,0,8636,0,8636,29118,971,11157905,371930,12.64,6525.09,34.76,55.91,77.52,0,74.6,183.75,29433,516,0,0,0,747,545883,0,161760,2123600,4800,730250,85320,3105730,117500,19600,256500,112800,5400,129926,641726,0,0,3747456,null,0,0,0,0,0,0,0,0,0,0,0,0,32,1.24,0,0,0,0,0,null,null,91258,0,91258,3042,64.72,null,null,null,0,2.84,0,0,null,null,205,6.83,1263.84,0.15,null,null,null,null,null,null,null,null,5,94234,8,28789,0.25,4.69,1.07,6,0,39,23,8,22.28,15471602,515720,12.58,48.2,40993,11561,28.2,719.18,null
Nov 2023,Balewadi,0,0,0,59,59,0,0,0,59,59,0,0,0,0,0,0,0,51,51,0,0,0,8,8,0,0,0,53,53,0,51,null,356655,0,0,0,0,0,0,null,0,344398,0,344398,344398,11480,225.1,0,0,0,0,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,12257,409,10883097,362770,14.19,7113.14,31.6,45.52,61.03,0,0,0,25568,501,0,0,0,801,585739,0,174280,535600,276360,1360600,66240,2413080,126000,21000,275400,121200,5400,139412,688412,0,0,3101492,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,0,0,0,0,0,null,null,null,0,0,0,0,null,null,0,0,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0.17,2.45,0,2.62,0,37,30,17,20.93,14592338,486411,12.81,42.37,37973,12405,32.67,744.56,null
Nov 2023,Baner,0,0,0,74,74,0,0,0,74,74,0,0,0,0,0,0,0,70,70,0,0,0,4,4,0,0,0,74,74,0,70,null,447621,0,0,0,0,0,0,null,0,0,425222,425222,425222,14174,202.49,0,0,0,0,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,22399,747,12529520,417651,14.22,5966.44,29.47,45.29,62.87,0,0,0,29378,420,0,0,0,989,723201,0,122520,1364240,213840,1519500,42240,3262340,155500,25900,340200,150000,8100,172130,851830,0,0,4114170,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,0,0,0,0,0,null,null,null,0,0,0,0,null,null,0,0,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0.08,2.3,0,2.38,0,33,57,16,22.74,17392206,579740,12.97,40.9,44694,15316,34.27,638.49,null
Nov 2023,Wagholi,0,0,0,95,95,0,0,0,95,95,0,0,0,0,0,0,0,92,92,0,0,0,3,3,0,0,0,95,95,0,92,null,615105,0,0,0,0,0,0,null,0,0,573709,573709,573709,19124,207.87,0,0,0,0,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,41396,1380,21037467,701249,16.58,7622.27,36.67,54.93,79.94,0,0,0,42302,460,0,0,0,1335,975742,0,271800,4567960,26680,1763150,787320,7416910,210000,35000,458100,201600,8100,232238,1145038,0,0,8561948,null,0,0,0,0,0,0,0,1,0,0,1,0.17,0,0,0,0,0,0,0,null,null,0,0,0,0,0,null,null,null,0,0,0,0,null,null,0,0,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0.09,2.48,0,2.58,0,43,51,13,24.37,30613563,1020452,16.21,53.36,62966,20664,32.82,684.42,null
Dec 2023,Swargate,127,50,177,0,177,128,50,178,0,178,88,14,102,10.94,88,40,128,0,128,40,10,50,0,50,25,19.53,149,0,149,123,0,null,752627,97006,0,97006,379269,163327,542596,0,639602,0,0,0,639602,20632,161.19,6228,7908,0,14136,201,255,0,456,9703,null,null,null,313,103544,559897,0,663441,3340,18061,0,21401,113026,null,16726500,539565,14.18,4215.35,26.15,36.01,63.94,0,68.75,243.2,38046,297,0,0,0,1240,897045,4297180,418360,3614880,15640,1756250,164160,10266470,226000,35000,499500,223200,10800,254512,1249012,0,0,11515482,null,1,0,0,0,1,0.15,0,0,0,0,0,0,97,1.46,29745,0,29745,960,48.03,null,null,147352,57615,204968,6612,61.21,0,0,0,3.48,3.8,0,2.83,null,null,529,17.06,1254.14,0.19,null,null,null,null,null,null,null,null,17,58244,21,36256,0.11,4.85,0.7,5.67,0,117,82,31,15,29696903,957965,15.7,46.43,61011,22965,37.64,476.65,null
Dec 2023,N.T.Wadi,149,0,149,37,186,149,0,149,37,186,123,5,128,3.36,123,0,123,27,150,26,0,26,10,36,21,14.09,138,33,171,99,27,null,1100551,10998,0,10998,782320,0,782320,0,793318,179845,0,179845,973163,31392,209.28,0,14590,0,14590,0,471,0,471,10075,null,null,null,325,10998,806985,0,817983,355,26032,0,26387,127388,null,30753711,992055,15.85,6613.7,31.6,43.27,61.7,0,82.55,214.52,62597,417,0,0,0,1887,1364867,6710,530640,4028480,98000,3752450,571560,8987840,343500,52500,759600,339600,18900,387244,1901344,0,0,10889184,null,0,0,0,0,0,0,0,0,0,0,0,0,69,0.84,2791,0,2791,90,54.44,null,null,263664,0,263664,8505,70.09,0,0,0,3.94,3.06,0,0,null,null,1041,33.58,785.77,0.27,null,null,null,null,null,null,null,null,34,54431,29,33301,0.18,4.07,0.78,5.04,0,400,97,39,21.92,43855626,1414698,14.5,45.07,97538,34941,35.82,650.26,null
Dec 2023,Kothrud,138,0,138,52,190,138,0,138,52,190,95,12,107,8.7,95,0,95,49,144,43,0,43,3,46,30,21.74,105,47,152,80,49,null,841779,63176,0,63176,448466,0,448466,624,512266,297186,0,297186,809452,26111,181.33,3483,20267,275,24025,112,654,9,775,13950,null,null,null,450,68349,480993,899,550241,2205,15516,29,17750,32327,null,26258431,847046,12.15,5882.26,32.44,47.15,68.48,0,68.84,186.84,69689,484,0,0,0,1569,1135260,0,419560,5178000,44040,2729000,89760,8460360,286000,44100,631800,282000,16200,322100,1582200,0,0,10042560,null,0,0,0,0,0,0,1,1,0,0,2,0.67,118,2.14,19642,0,19642,634,54.18,null,null,165579,0,165579,5341,64.9,1096,35,35.35,3.48,2.9,0,0,null,null,878,28.32,626.7,0.3,null,null,null,null,null,null,null,null,16,55716,18,38063,0.18,4,0.66,4.84,0,80,77,33,19.57,38140770,1230347,12.46,47.12,98752,29063,29.43,685.78,null
Dec 2023,Katraj,143,0,143,83,226,143,0,143,83,226,89,16,105,11.19,89,0,89,83,172,54,0,54,0,54,38,26.57,113,75,188,86,84,null,1194608,76278,0,76278,484876,0,484876,0,561154,526430,0,526430,1087584,35083,203.97,5094,9593,0,14687,164,309,0,473,5921,null,null,null,191,81372,500390,0,581762,2625,16142,0,18767,107025,null,40872165,1318457,13.69,7665.45,37.58,49.11,69.32,0,62.24,210.86,96321,560,0,0,0,2109,1525342,0,795480,6518960,105640,4429550,375840,12225470,384000,58800,849600,379200,18900,432775,2123275,0,0,14348745,null,0,0,0,1,1,0.17,0,0,1,0,1,0.19,90,1.55,27225,0,27225,878,70.55,null,null,170290,0,170290,5493,71.76,0,0,0,2.99,2.94,0,0,null,null,517,16.68,1125.26,0.19,null,null,null,null,null,null,null,null,17,44607,27,31910,0.14,3.72,0.57,4.43,0,108,103,41,18.59,57695425,1861143,13.75,53.05,135370,39050,28.85,787.04,null
Dec 2023,Hadapsar,102,0,102,75,177,99,0,99,75,174,69,13,82,13.13,69,0,69,69,138,30,0,30,6,36,16,16.16,80,68,147,67,69,null,935862,58412,0,58412,401949,0,401949,0,460361,344541,96735,441275,901636,29085,210.76,860,4188,0,5048,28,135,0,163,6957,null,null,null,224,59702,412664,0,472366,1926,13312,0,15238,34226,null,33020281,1065170,14.9,7718.62,36.62,49.46,68.61,0,69.7,220.83,71476,518,0,0,0,1748,1264550,0,754080,4427440,261640,2653900,875280,8972340,318500,49000,703800,314400,16200,358782,1760682,0,0,10733022,null,1,0,0,0,1,0.21,0,0,0,0,0,0,20,0.42,16102,0,16102,519,59.56,null,null,133173,0,133173,4296,71.27,0,0,0,3.71,3.1,0,0,null,null,447,14.42,1056.75,0.21,null,null,null,null,null,null,null,null,30,63750,14,38952,0.13,3.47,0.56,4.16,0,88,65,33,18.07,45804313,1477558,14.23,50.8,103850,32373,31.17,752.53,null
Dec 2023,Upper Depot,116,0,116,0,116,118,0,118,0,118,85,6,91,5.08,85,0,85,0,85,33,0,33,0,33,25,21.19,91,0,91,71,0,null,507101,28548,0,28548,454240,0,454240,0,482788,0,0,0,482788,15574,183.22,0,9431,0,9431,0,304,0,304,6696,null,null,null,216,28548,470367,0,498915,921,15173,0,16094,24313,null,18235482,588241,13.1,6920.48,37.77,48.88,64.73,0,72.03,189.34,44909,528,0,0,0,936,677113,0,452600,2197320,5480,1052600,164400,3872400,170500,25900,377100,168000,8100,192113,941713,0,0,4814113,null,0,1,0,1,2,0.4,0,0,0,0,0,0,96,1.92,9107,0,9107,294,60.4,null,null,174156,0,174156,5618,70.1,0,0,0,3.13,2.7,0,0,null,null,555,17.9,898.95,0.21,null,null,null,null,null,null,null,null,14,56466,22,31016,0.27,4.69,0.92,5.89,0,80,38,27,25.14,24148881,778996,12.52,50.02,62243,17334,27.85,732.27,null
Dec 2023,Pune Station,0,0,0,129,129,2,0,2,129,131,4,0,4,0,4,0,4,120,124,-2,0,-2,9,7,0,0,22,116,138,4,120,null,921639,0,0,0,0,0,0,0,0,123209,666018,789227,789227,25459,205.31,0,0,0,0,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,132413,null,31264306,1008526,15.74,8133.27,39.61,60.33,80.53,0,200,0,64072,517,0,0,0,1530,1106894,0,311320,2794400,145240,3754050,121800,7126810,278500,42700,616500,276000,13500,314052,1541252,0,0,8668062,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,0,0,0,0,0,null,null,0,0,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0.11,2.59,0,2.7,0,53,102,28,20.47,41727593,1346051,14.57,52.87,92409,28337,30.66,745.23,null
Dec 2023,Nigadi,0,0,0,165,165,6,0,6,165,171,7,0,7,0,7,0,7,153,160,-1,0,-1,12,11,0,0,18,149,166,7,153,null,1174454,21932,0,21932,0,0,0,0,21932,635336,484775,1120111,1142043,36840,230.25,430,0,0,430,14,0,0,14,4637,null,null,null,150,26999,0,0,26999,871,0,0,871,32411,null,42950620,1385504,15.1,8659.4,37.61,51.52,70.02,0,116.67,124.42,91781,574,0,0,0,2214,1601721,0,676320,1071280,952640,7518800,375240,10594280,403000,62300,891900,398400,21600,454445,2231645,0,0,12825925,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7342,0,7342,237,33.83,null,null,0,0,0,0,0,0,0,0,3.68,0,0,0,null,null,0,0,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0.19,2.59,0.02,2.81,0,22,127,36,21.01,58372918,1882997,14.18,51.11,132786,41005,30.88,829.91,null
